run_id;startPoints;endPoints
1;12199;19205
2;12163;19205
3;12405;19135
4;12686;19136
5;12701;19213
6;10840;19213
7;12826;19135
8;12891;19205
9;11000;19136
10;10668;19135
11;11198;19136
12;11863;19205
13;12748;19127
14;11213;19135
15;11277;19205
16;12033;19205
