run_id;iteration;points
6;9;12796
6;10;12846
6;11;13264
6;12;13277
6;13;13305
6;14;13331
6;15;13508
6;16;13959
6;17;14287
6;18;14641
6;19;14752
6;20;14784
6;21;14788
6;22;15100
6;23;15211
6;24;15266
6;25;15302
6;26;15368
6;27;15378
6;28;15388
6;29;15397
6;30;15415
6;31;15421
6;32;15461
6;33;15534
6;34;15608
6;35;15627
6;36;15639
6;37;15664
6;38;15708
6;39;16344
6;40;16358
6;41;16627
6;42;16651
6;43;16696
6;44;16769
6;45;16774
6;46;16781
6;47;16796
6;48;16804
6;49;16813
6;50;16867
6;51;16881
6;52;16900
6;53;16910
6;54;16929
6;55;16933
6;56;17019
6;57;17041
6;58;17043
6;59;17063
6;60;17099
6;61;17114
6;62;17121
6;63;17125
6;64;17136
6;65;17158
6;66;17174
6;67;17181
7;1;11948
7;2;12144
7;3;12258
7;4;12333
7;5;12898
7;6;13006
7;7;13460
7;8;13466
7;9;13474
7;10;13684
7;11;13688
7;12;13943
7;13;13953
7;14;13998
7;15;14445
7;16;14476
7;17;14538
7;18;14574
7;19;14586
7;20;14665
7;21;14729
7;22;14845
7;23;14944
7;24;14956
7;25;14975
7;26;15501
7;27;15524
7;28;15612
7;29;15673
7;30;15726
7;31;15747
7;32;16098
7;33;16292
7;34;16331
7;35;16764
7;36;16774
7;37;16852
7;38;16863
7;39;16885
7;40;16886
7;41;16894
7;42;16906
7;43;16938
7;44;16941
7;45;16943
7;46;17004
7;47;17016
7;48;17018
7;49;17020
7;50;17030
7;51;17050
7;52;17057
7;53;17065
7;54;17096
7;55;17106
7;56;17127
7;57;17128
7;58;17130
7;59;17134
7;60;17148
7;61;17167
7;62;17171
7;63;17175
8;1;11073
8;2;11583
8;3;11624
8;4;11647
8;5;12025
8;6;12301
8;7;12397
8;8;12805
8;9;12890
8;10;13337
8;11;13765
8;12;13864
8;13;13941
8;14;14038
8;15;14474
8;16;14599
8;17;14632
8;18;14640
8;19;15289
8;20;15558
8;21;15680
8;22;15722
8;23;16211
8;24;16383
8;25;16514
8;26;16542
8;27;16605
8;28;16623
8;29;16650
8;30;16686
8;31;16695
8;32;16704
8;33;16711
8;34;16722
8;35;16726
8;36;16735
8;37;16771
8;38;16777
8;39;16798
8;40;16813
8;41;16823
8;42;16844
8;43;16905
8;44;16939
8;45;16961
8;46;16965
8;47;16976
8;48;16988
8;49;17008
8;50;17014
8;51;17039
8;52;17084
8;53;17102
8;54;17124
8;55;17125
8;56;17130
8;57;17138
8;58;17160
8;59;17169
8;60;17170
9;1;13156
9;2;13236
9;3;13557
9;4;13619
9;5;13718
9;6;14132
9;7;14147
9;8;14163
9;9;14653
9;10;15008
9;11;15521
9;12;15889
9;13;15893
9;14;15937
9;15;15998
9;16;16350
9;17;16401
9;18;16460
9;19;16488
9;20;16521
9;21;16562
9;22;16568
9;23;16613
9;24;16656
9;25;16677
9;26;16681
9;27;16694
9;28;16698
9;29;16807
9;30;16811
9;31;16815
9;32;16833
9;33;16888
9;34;16932
9;35;16938
9;36;16941
9;37;16960
9;38;16978
9;39;16981
9;40;16983
9;41;17002
9;42;17065
9;43;17080
9;44;17081
9;45;17099
9;46;17102
9;47;17120
9;48;17124
9;49;17146
9;50;17150
10;1;13559
10;2;13604
10;3;13887
10;4;14189
10;5;14383
10;6;14416
10;7;14439
10;8;14616
10;9;14633
10;10;14645
10;11;15256
10;12;15299
10;13;15687
10;14;15698
10;15;15749
10;16;15797
10;17;16285
10;18;16374
10;19;16375
10;20;16385
10;21;16421
10;22;16482
10;23;16504
10;24;16508
10;25;16528
10;26;16541
10;27;16543
10;28;16562
10;29;16568
10;30;16576
10;31;16980
10;32;16997
10;33;17007
10;34;17021
10;35;17025
10;36;17047
10;37;17064
10;38;17068
10;39;17082
10;40;17086
10;41;17088
10;42;17103
10;43;17108
10;44;17148
10;45;17171
10;46;17181
11;1;11834
11;2;12120
11;3;12193
11;4;12701
11;5;13266
11;6;13269
11;7;13302
11;8;13680
11;9;13702
11;10;13747
11;11;13861
11;12;14239
11;13;14319
11;14;14748
11;15;14775
11;16;14794
11;17;14871
11;18;14921
11;19;14939
11;20;14947
11;21;15045
11;22;15054
11;23;15086
11;24;15183
11;25;15187
11;26;15189
11;27;15603
11;28;15635
11;29;16151
11;30;16169
11;31;16188
11;32;16224
11;33;16246
11;34;16540
11;35;16738
11;36;16806
11;37;16876
11;38;16884
11;39;16888
11;40;16898
11;41;16930
11;42;16952
11;43;16955
11;44;16970
11;45;16981
11;46;17006
11;47;17021
11;48;17083
11;49;17092
11;50;17093
11;51;17097
11;52;17099
11;53;17118
11;54;17119
11;55;17145
11;56;17158
11;57;17159
11;58;17170
11;59;17192
12;1;14052
12;2;14565
12;3;14654
12;4;14708
12;5;14727
12;6;15105
12;7;15179
12;8;15187
12;9;15778
12;10;15784
12;11;15813
12;12;15845
12;13;15854
12;14;15863
12;15;16276
12;16;16288
12;17;16321
12;18;16363
12;19;16423
12;20;16445
12;21;16459
12;22;16477
12;23;16522
12;24;16929
12;25;16962
12;26;16981
12;27;16989
12;28;17034
12;29;17042
12;30;17047
12;31;17088
12;32;17103
12;33;17112
12;34;17113
12;35;17116
12;36;17134
12;37;17138
12;38;17160
12;39;17172
12;40;17182
12;41;17195
12;42;17211
12;43;17217
13;1;11888
13;2;11933
13;3;12063
13;4;12108
13;5;12597
13;6;13006
13;7;13121
13;8;13143
13;9;13656
13;10;13668
13;11;14080
13;12;14462
13;13;14488
13;14;14499
13;15;14507
13;16;14528
13;17;14836
13;18;15377
13;19;15880
13;20;15957
13;21;15975
13;22;16025
13;23;16084
13;24;16128
13;25;16253
13;26;16261
13;27;16283
13;28;16285
13;29;16291
13;30;16352
13;31;16353
13;32;16375
13;33;16384
13;34;16775
13;35;16808
13;36;16810
13;37;16826
13;38;16836
13;39;16840
13;40;16857
13;41;16877
13;42;16906
13;43;16966
13;44;16999
13;45;17015
13;46;17037
13;47;17038
13;48;17053
13;49;17056
13;50;17060
13;51;17079
13;52;17089
13;53;17111
13;54;17128
13;55;17139
13;56;17170
13;57;17180
13;58;17183
13;59;17187
13;60;17192
14;1;11104
14;2;11622
14;3;11713
14;4;11721
14;5;12194
14;6;12198
14;7;12266
14;8;12606
14;9;13090
14;10;13465
14;11;13620
14;12;13686
14;13;13950
14;14;14516
14;15;14963
14;16;15419
14;17;15502
14;18;15512
14;19;15523
14;20;15556
14;21;15573
14;22;15869
14;23;15928
14;24;16439
14;25;16454
14;26;16468
14;27;16544
14;28;16577
14;29;16619
14;30;16659
14;31;16666
14;32;16676
14;33;16686
14;34;16707
14;35;16773
14;36;16789
14;37;16801
14;38;16817
14;39;16822
14;40;16839
14;41;16842
14;42;16853
14;43;16861
14;44;16865
14;45;16932
14;46;16940
14;47;16949
14;48;16961
14;49;16963
14;50;16985
14;51;17005
14;52;17009
14;53;17011
14;54;17021
14;55;17036
14;56;17060
14;57;17064
14;58;17068
14;59;17126
14;60;17130
14;61;17140
14;62;17155
14;63;17181
14;64;17204
14;65;17216
14;66;17222
15;1;12634
15;2;13125
15;3;13142
15;4;13576
15;5;14045
15;6;14053
15;7;14097
15;8;14608
15;9;14620
15;10;14662
15;11;14791
15;12;14842
15;13;14887
15;14;14895
15;15;15016
15;16;15349
15;17;15543
15;18;15784
15;19;15799
15;20;15892
15;21;16403
15;22;16426
15;23;16603
15;24;16673
15;25;16735
15;26;16757
15;27;16765
15;28;16801
15;29;16813
15;30;16823
15;31;16826
15;32;16830
15;33;16851
15;34;16900
15;35;16904
15;36;16908
15;37;16915
15;38;16962
15;39;17024
15;40;17028
15;41;17034
15;42;17042
15;43;17046
15;44;17082
15;45;17109
15;46;17143
15;47;17149
15;48;17153
15;49;17156
16;1;13472
16;2;13737
16;3;13759
16;4;14258
16;5;14262
16;6;14483
16;7;14957
16;8;15134
16;9;15461
16;10;15471
16;11;15596
16;12;15607
16;13;16047
16;14;16078
16;15;16086
16;16;16454
16;17;16527
16;18;16531
16;19;16629
16;20;16661
16;21;16715
16;22;16719
16;23;16735
16;24;16763
16;25;16788
16;26;16796
16;27;16806
16;28;16845
16;29;16864
16;30;16918
16;31;16940
16;32;16944
16;33;16950
16;34;16985
16;35;17007
16;36;17024
16;37;17047
16;38;17051
16;39;17055
16;40;17070
16;41;17083
16;42;17086
16;43;17109
16;44;17141
16;45;17157
16;46;17166
16;47;17181
17;1;12547
17;2;12767
17;3;12812
17;4;12911
17;5;13142
17;6;13699
17;7;13876
17;8;14343
17;9;14345
17;10;14707
17;11;14748
17;12;14765
17;13;14787
17;14;14947
17;15;15064
17;16;15067
17;17;15178
17;18;15225
17;19;15260
17;20;15645
17;21;15646
17;22;15709
17;23;15721
17;24;16203
17;25;16277
17;26;16283
17;27;16341
17;28;16344
17;29;16812
17;30;16868
17;31;16872
17;32;16889
17;33;16911
17;34;16923
17;35;16944
17;36;16966
17;37;16974
17;38;16978
17;39;16980
17;40;16999
17;41;17020
17;42;17039
17;43;17071
17;44;17073
17;45;17075
17;46;17079
17;47;17129
17;48;17137
17;49;17152
17;50;17194
17;51;17206
17;52;17222
18;1;12448
18;2;12923
18;3;13301
18;4;13415
18;5;13900
18;6;13950
18;7;14295
18;8;14310
18;9;14331
18;10;14373
18;11;14448
18;12;14451
18;13;14881
18;14;14886
18;15;14908
18;16;14949
18;17;14987
18;18;15009
18;19;15013
18;20;15036
18;21;15065
18;22;15448
18;23;15481
18;24;15488
18;25;15521
18;26;16027
18;27;16130
18;28;16170
18;29;16178
18;30;16655
18;31;16700
18;32;16711
18;33;16752
18;34;16764
18;35;16777
18;36;16806
18;37;16843
18;38;16851
18;39;16861
18;40;16882
18;41;16886
18;42;16891
18;43;16895
18;44;16903
18;45;16925
18;46;16928
18;47;16975
18;48;16989
18;49;16993
18;50;17001
18;51;17037
18;52;17078
18;53;17083
18;54;17095
18;55;17099
18;56;17100
18;57;17122
18;58;17137
18;59;17152
18;60;17160
18;61;17169
18;62;17170
19;1;13367
19;2;13382
19;3;13871
19;4;14088
19;5;14591
19;6;15113
19;7;15135
19;8;15253
19;9;15274
19;10;15785
19;11;15797
19;12;15850
19;13;16247
19;14;16309
19;15;16326
19;16;16735
19;17;16769
19;18;16805
19;19;16838
19;20;16839
19;21;16864
19;22;16886
19;23;16908
19;24;16912
19;25;16923
19;26;16928
19;27;16947
19;28;16955
19;29;16974
19;30;17017
19;31;17035
19;32;17047
19;33;17070
19;34;17078
19;35;17102
19;36;17121
19;37;17137
19;38;17141
19;39;17148
19;40;17150
19;41;17167
19;42;17183
19;43;17185
20;1;10001
20;2;10500
20;3;11000
20;4;11436
20;5;11439
20;6;11767
20;7;11840
20;8;12359
20;9;12670
20;10;13181
20;11;13394
20;12;13419
20;13;13797
20;14;13812
20;15;14243
20;16;14665
20;17;15141
20;18;15285
20;19;15736
20;20;15865
20;21;15885
20;22;15909
20;23;15991
20;24;16043
20;25;16089
20;26;16151
20;27;16228
20;28;16250
20;29;16304
20;30;16314
20;31;16706
20;32;16714
20;33;16719
20;34;16742
20;35;16763
20;36;16767
20;37;16777
20;38;16791
20;39;16807
20;40;16848
20;41;16902
20;42;16964
20;43;17023
20;44;17043
20;45;17058
20;46;17102
20;47;17114
20;48;17124
20;49;17136
20;50;17146
20;51;17150
21;1;12554
21;2;12609
21;3;13049
21;4;13467
21;5;13575
21;6;13622
21;7;13654
21;8;14029
21;9;14030
21;10;14389
21;11;14392
21;12;14415
21;13;14463
21;14;14469
21;15;14523
21;16;14541
21;17;14853
21;18;15030
21;19;15433
21;20;15491
21;21;15516
21;22;15545
21;23;15581
21;24;15612
21;25;16004
21;26;16031
21;27;16050
21;28;16072
21;29;16097
21;30;16098
21;31;16106
21;32;16168
21;33;16209
21;34;16226
21;35;16231
21;36;16242
21;37;16751
21;38;16761
21;39;16768
21;40;16782
21;41;16880
21;42;16889
21;43;17007
21;44;17026
21;45;17038
21;46;17056
21;47;17057
21;48;17076
21;49;17093
21;50;17097
21;51;17112
21;52;17124
21;53;17144
21;54;17148
21;55;17163
22;1;12807
22;2;12884
22;3;13009
22;4;13436
22;5;13937
22;6;14375
22;7;14736
22;8;14794
22;9;15120
22;10;15179
22;11;15181
22;12;15257
22;13;15273
22;14;15593
22;15;15600
22;16;16069
22;17;16088
22;18;16381
22;19;16389
22;20;16587
22;21;16603
22;22;16671
22;23;16672
22;24;16676
22;25;16690
22;26;16762
22;27;16859
22;28;16900
22;29;16919
22;30;16925
22;31;16935
22;32;16943
22;33;16965
22;34;16969
22;35;16975
22;36;16987
22;37;16991
22;38;17003
22;39;17024
22;40;17064
22;41;17086
22;42;17099
22;43;17140
22;44;17141
22;45;17145
22;46;17155
22;47;17159
22;48;17174
22;49;17196
22;50;17213
22;51;17217
23;1;10636
23;2;11072
23;3;11126
23;4;11465
23;5;12018
23;6;12056
23;7;12170
23;8;12578
23;9;12653
23;10;12707
23;11;12716
23;12;13146
23;13;13419
23;14;13929
23;15;13974
23;16;14073
23;17;14549
23;18;15022
23;19;15512
23;20;15606
23;21;15630
23;22;16027
23;23;16087
23;24;16107
23;25;16116
23;26;16122
23;27;16176
23;28;16259
23;29;16261
23;30;16284
23;31;16300
23;32;16321
23;33;16357
23;34;16755
23;35;16766
23;36;16811
23;37;16851
23;38;16861
23;39;16894
23;40;16938
23;41;16948
23;42;16975
23;43;16997
23;44;17042
23;45;17061
23;46;17079
23;47;17091
23;48;17100
23;49;17101
23;50;17126
23;51;17127
23;52;17131
23;53;17134
23;54;17144
23;55;17174
23;56;17178
23;57;17193
23;58;17201
23;59;17222
24;1;12671
24;2;12940
24;3;12985
24;4;13461
24;5;13903
24;6;13960
24;7;13964
24;8;14012
24;9;14379
24;10;14869
24;11;14908
24;12;15205
24;13;15300
24;14;15340
24;15;15344
24;16;15443
24;17;15455
24;18;15963
24;19;16087
24;20;16111
24;21;16152
24;22;16448
24;23;16470
24;24;16584
24;25;16628
24;26;16679
24;27;16699
24;28;16721
24;29;16766
24;30;16771
24;31;16779
24;32;16809
24;33;16854
24;34;16880
24;35;16911
24;36;16925
24;37;16944
24;38;16946
24;39;16948
24;40;16952
24;41;16972
24;42;16987
24;43;16989
24;44;17051
24;45;17054
24;46;17063
24;47;17082
24;48;17104
24;49;17112
24;50;17122
24;51;17123
24;52;17149
24;53;17190
24;54;17205
24;55;17215
25;1;13099
25;2;13229
25;3;13663
25;4;14086
25;5;14522
25;6;14577
25;7;14787
25;8;14801
25;9;14900
25;10;14973
25;11;14995
25;12;15028
25;13;15064
25;14;15123
25;15;15304
25;16;15336
25;17;15416
25;18;15461
25;19;15464
25;20;15737
25;21;15762
25;22;15834
25;23;15862
25;24;16043
25;25;16053
25;26;16073
25;27;16095
25;28;16107
25;29;16130
25;30;16138
25;31;16197
25;32;16206
25;33;16217
25;34;16235
25;35;16248
25;36;16250
25;37;16266
25;38;16275
25;39;16281
25;40;16316
25;41;16344
25;42;16348
25;43;16896
25;44;16906
25;45;16921
25;46;16940
25;47;16982
25;48;16998
25;49;17014
25;50;17016
25;51;17017
25;52;17025
25;53;17029
25;54;17048
25;55;17079
25;56;17089
25;57;17107
25;58;17130
25;59;17140
25;60;17144
25;61;17166
25;62;17171
25;63;17181
25;64;17186
25;65;17220
26;1;12497
26;2;13063
26;3;13486
26;4;13506
26;5;13907
26;6;14362
26;7;14475
26;8;14488
26;9;14607
26;10;15034
26;11;15206
26;12;15244
26;13;15316
26;14;15412
26;15;15541
26;16;15933
26;17;15945
26;18;15962
26;19;16039
26;20;16065
26;21;16069
26;22;16512
26;23;16520
26;24;16614
26;25;16619
26;26;16659
26;27;16710
26;28;16743
26;29;16766
26;30;16823
26;31;16828
26;32;16864
26;33;16867
26;34;16943
26;35;16982
26;36;16992
26;37;17001
26;38;17005
26;39;17010
26;40;17020
26;41;17046
26;42;17075
26;43;17084
26;44;17085
26;45;17114
26;46;17152
27;1;11130
27;2;11542
27;3;11715
27;4;11730
27;5;11734
27;6;12205
27;7;12829
27;8;12865
27;9;12871
27;10;12995
27;11;13454
27;12;13514
27;13;14047
27;14;14117
27;15;14547
27;16;14607
27;17;14951
27;18;15053
27;19;15075
27;20;15126
27;21;15146
27;22;15182
27;23;15550
27;24;15641
27;25;15649
27;26;15680
27;27;16072
27;28;16098
27;29;16121
27;30;16129
27;31;16170
27;32;16239
27;33;16621
27;34;16696
27;35;16723
27;36;16786
27;37;16821
27;38;16843
27;39;16846
27;40;16873
27;41;16900
27;42;16901
27;43;16967
27;44;16990
27;45;16998
27;46;17020
27;47;17041
27;48;17063
27;49;17072
27;50;17088
27;51;17092
27;52;17133
27;53;17140
28;1;12341
28;2;12685
28;3;12767
28;4;13152
28;5;13642
28;6;13686
28;7;13719
28;8;13867
28;9;13943
28;10;14351
28;11;14826
28;12;15258
28;13;15281
28;14;15394
28;15;15409
28;16;15426
28;17;15437
28;18;15575
28;19;15975
28;20;15999
28;21;16062
28;22;16075
28;23;16116
28;24;16130
28;25;16150
28;26;16166
28;27;16262
28;28;16267
28;29;16285
28;30;16352
28;31;16398
28;32;16408
28;33;16440
28;34;16884
28;35;16892
28;36;16896
28;37;16918
28;38;16921
28;39;16939
28;40;16948
28;41;16997
28;42;17007
28;43;17038
28;44;17048
28;45;17058
28;46;17073
28;47;17074
28;48;17075
28;49;17090
28;50;17106
28;51;17129
28;52;17132
28;53;17142
28;54;17149
28;55;17155
28;56;17159
28;57;17171
28;58;17181
29;1;12397
29;2;12720
29;3;12858
29;4;12956
29;5;13045
29;6;13090
29;7;13476
29;8;13653
29;9;13659
29;10;14122
29;11;14132
29;12;14430
29;13;14529
29;14;14687
29;15;15002
29;16;15077
29;17;15085
29;18;15153
29;19;15157
29;20;15377
29;21;15455
29;22;15554
29;23;15557
29;24;15984
29;25;15999
29;26;16052
29;27;16072
29;28;16108
29;29;16371
29;30;16379
29;31;16483
29;32;16554
29;33;16570
29;34;16624
29;35;16676
29;36;16680
29;37;16703
29;38;16771
29;39;16812
29;40;16913
29;41;16927
29;42;16936
29;43;16939
29;44;16947
29;45;16958
29;46;16968
29;47;16983
29;48;16987
29;49;16995
29;50;17009
29;51;17030
29;52;17039
29;53;17043
29;54;17058
29;55;17065
29;56;17069
29;57;17079
29;58;17090
29;59;17100
29;60;17134
29;61;17143
29;62;17165
29;63;17177
29;64;17181
29;65;17194
30;1;12982
30;2;13004
30;3;13280
30;4;13701
30;5;13705
30;6;13709
30;7;14062
30;8;14066
30;9;14497
30;10;14521
30;11;15031
30;12;15140
30;13;15333
30;14;15438
30;15;15615
30;16;15691
30;17;15759
30;18;15792
30;19;16303
30;20;16701
30;21;16707
30;22;16714
30;23;16755
30;24;16766
30;25;16803
30;26;16807
30;27;16830
30;28;16853
30;29;16863
30;30;16885
30;31;16909
30;32;16921
30;33;16925
30;34;16942
30;35;16964
30;36;16966
30;37;16988
30;38;16993
30;39;16999
30;40;17011
30;41;17013
30;42;17023
30;43;17034
30;44;17053
30;45;17086
30;46;17108
30;47;17130
30;48;17138
30;49;17153
30;50;17205
30;51;17215
30;52;17226
31;1;13444
31;2;13943
31;3;14351
31;4;14862
31;5;14916
31;6;15324
31;7;15328
31;8;15331
31;9;15769
31;10;15822
31;11;15841
31;12;15900
31;13;15933
31;14;16196
31;15;16216
31;16;16256
31;17;16592
31;18;16604
31;19;16625
31;20;16635
31;21;16653
31;22;16663
31;23;16697
31;24;16708
31;25;16711
31;26;16712
31;27;16729
31;28;16749
31;29;16777
31;30;16843
31;31;16866
31;32;16869
31;33;16873
31;34;16919
31;35;16939
31;36;16954
31;37;17002
31;38;17014
31;39;17018
31;40;17038
31;41;17053
31;42;17072
31;43;17080
31;44;17106
31;45;17116
31;46;17117
31;47;17129
31;48;17135
31;49;17145
31;50;17151
31;51;17152
32;1;11051
32;2;11489
32;3;12091
32;4;12185
32;5;12207
32;6;12608
32;7;13108
32;8;13118
32;9;13291
32;10;13829
32;11;13861
32;12;13929
32;13;13969
32;14;14038
32;15;14406
32;16;14561
32;17;14623
32;18;14941
32;19;14975
32;20;15100
32;21;15114
32;22;15508
32;23;15606
32;24;15628
32;25;15925
32;26;15943
32;27;15957
32;28;16049
32;29;16474
32;30;16475
32;31;16529
32;32;16567
32;33;16570
32;34;16603
32;35;16695
32;36;16701
32;37;16820
32;38;16845
32;39;16920
32;40;16929
32;41;16931
32;42;16940
32;43;16962
32;44;16966
32;45;17009
32;46;17011
32;47;17015
32;48;17049
32;49;17053
32;50;17057
32;51;17080
32;52;17109
32;53;17124
32;54;17134
32;55;17146
32;56;17154
32;57;17170
32;58;17174
32;59;17181
33;1;12231
33;2;12599
33;3;12632
33;4;12642
33;5;12904
33;6;12958
33;7;12981
33;8;13564
33;9;14039
33;10;14115
33;11;14744
33;12;14806
33;13;14940
33;14;15220
33;15;15354
33;16;15360
33;17;15774
33;18;16238
33;19;16577
33;20;16696
33;21;16782
33;22;16786
33;23;16862
33;24;16863
33;25;16876
33;26;16884
33;27;16895
33;28;16918
33;29;16963
33;30;16967
33;31;16989
33;32;17013
33;33;17031
33;34;17041
33;35;17046
33;36;17082
33;37;17094
33;38;17098
33;39;17107
33;40;17110
33;41;17138
33;42;17156
33;43;17178
33;44;17183
33;45;17206
33;46;17222
34;1;11094
34;2;11584
34;3;12040
34;4;12459
34;5;12461
34;6;12950
34;7;12971
34;8;13383
34;9;13428
34;10;13460
34;11;13904
34;12;14170
34;13;14174
34;14;14192
34;15;14214
34;16;14273
34;17;14741
34;18;14758
34;19;14769
34;20;14773
34;21;15292
34;22;15347
34;23;15742
34;24;15840
34;25;16333
34;26;16510
34;27;16542
34;28;16579
34;29;16591
34;30;16626
34;31;16634
34;32;16676
34;33;16691
34;34;16733
34;35;16763
34;36;16774
34;37;16838
34;38;16860
34;39;16862
34;40;16874
34;41;16878
34;42;16883
34;43;16900
34;44;16904
34;45;16914
34;46;16932
34;47;16941
34;48;16949
34;49;17041
34;50;17060
34;51;17064
34;52;17068
34;53;17100
34;54;17104
34;55;17130
34;56;17140
34;57;17160
34;58;17196
34;59;17212
34;60;17222
35;1;13745
35;2;14240
35;3;14641
35;4;14663
35;5;14721
35;6;14998
35;7;15057
35;8;15187
35;9;15241
35;10;15245
35;11;15598
35;12;15610
35;13;15642
35;14;15996
35;15;16034
35;16;16058
35;17;16567
35;18;16580
35;19;16625
35;20;16638
35;21;16682
35;22;16739
35;23;16834
35;24;16839
35;25;16842
35;26;16864
35;27;16897
35;28;16946
35;29;16966
35;30;16976
35;31;16980
35;32;16989
35;33;17005
35;34;17027
35;35;17045
35;36;17052
35;37;17065
35;38;17077
35;39;17084
35;40;17098
35;41;17131
35;42;17137
35;43;17141
35;44;17156
35;45;17163
36;1;12675
36;2;13129
36;3;13202
36;4;13238
36;5;13481
36;6;13951
36;7;14279
36;8;14456
36;9;14677
36;10;15166
36;11;15176
36;12;15191
36;13;15671
36;14;15681
36;15;15702
36;16;15959
36;17;15963
36;18;16061
36;19;16115
36;20;16276
36;21;16655
36;22;16713
36;23;16823
36;24;16832
36;25;16842
36;26;16848
36;27;16856
36;28;16954
36;29;16992
36;30;17001
36;31;17063
36;32;17081
36;33;17084
36;34;17106
36;35;17145
36;36;17163
36;37;17168
36;38;17172
36;39;17174
36;40;17178
36;41;17181
36;42;17183
36;43;17187
37;1;13386
37;2;13485
37;3;13929
37;4;14439
37;5;14550
37;6;14572
37;7;14618
37;8;14654
37;9;14973
37;10;15024
37;11;15451
37;12;15468
37;13;15471
37;14;15743
37;15;15851
37;16;15862
