run_id;startPoints;endPoints
173;9408;19205
174;12665;19135
175;13629;19135
176;12606;19213
177;15056;19135
178;14302;19155
179;11602;19213
180;13425;19213
181;13800;19126
182;14500;19213
183;12237;19205
184;12627;19136
185;11850;19213
186;14877;19213
187;12892;19126
188;13197;19164
189;12135;19126
190;12912;19155
191;11605;19164
192;14206;19213
193;12553;19205
194;13746;19205
195;10870;19155
196;11299;19205
197;12682;19164
198;14991;19213
199;13405;19205
200;13433;19213
201;13771;19213
202;10918;19135
203;13020;19205
204;11939;19135
205;13763;19164
206;11843;19205
207;11595;19135
208;12072;19205
209;13517;19136
210;10404;19135
211;10397;19135
212;13895;19135
213;11051;19205
214;12649;19205
215;13447;19135
216;10220;19205
217;12756;19136
218;13853;19205
219;13397;19213
220;8740;19135
221;12947;19213
222;13789;19213
223;11447;19205
224;12575;19155
225;13367;19205
226;13376;19126
227;14347;19127
228;10556;19136
229;11226;19205
230;14320;19136
231;11923;19205
232;13190;19213
233;13371;19126
234;13293;19213
235;13337;19136
236;11866;19205
237;11556;19213
238;13199;19213
239;12305;19213
240;10255;19155
241;12938;19155
242;10476;19155
243;11716;19127
244;15002;19136
245;13208;19213
246;12143;19205
247;11404;19213
248;8218;19127
249;10321;19213
250;11221;19205
251;13367;19213
252;11529;19213
253;11018;19136
254;13935;19205
255;13623;19213
256;14040;19205
257;13172;19135
258;12351;19136
259;13783;19205
260;9300;19213
261;12765;19164
262;13852;19135
263;13092;19136
264;14402;19205
265;10900;19136
266;12493;19155
267;14878;19213
268;12910;19135
269;11007;19213
270;14397;19135
271;13369;19213
272;12975;19127
273;11534;19127
274;13929;19213
275;11486;19127
276;13924;19127
277;12358;19205
278;12618;19126
279;12831;19136
280;11056;19127
281;13433;19135
282;11984;19213
283;12736;19213
284;10707;19205
285;13466;19213
286;13772;19213
287;13205;19155
288;13365;19135
289;12228;19213
290;12519;19155
291;11910;19126
292;12143;19205
293;10881;19126
294;12859;19135
295;14290;19135
296;13924;19155
297;11829;19213
298;12742;19205
299;14949;19213
300;13905;19136
301;14878;19213
302;10467;19205
303;13281;19164
304;14059;19205
305;12953;19127
306;12652;19135
307;14302;19135
308;11014;19136
309;11037;19213
310;9847;19135
311;13332;19126
312;10289;19205
313;11731;19135
314;14579;19205
315;13289;19136
316;14824;19205
317;11916;19213
318;13371;19135
319;14037;19126
320;11325;19155
321;8639;19213
322;10425;19135
323;12017;19136
324;13255;19127
325;12640;19205
326;13150;19213
327;11851;19205
328;12051;19205
329;14853;19136
330;13942;19136
331;12711;19135
332;16712;19205
333;12978;19135
334;12208;19205
335;12079;19213
336;13232;19205
337;14354;19136
338;10733;19136
339;14933;19155
340;13946;19205
341;13673;19205
342;14540;19205
343;12657;19205
344;12058;19136
345;13745;19213
346;10969;19136
347;11517;19136
348;12838;19205
349;13162;19164
350;14798;19205
351;13311;19205
352;14071;19213
353;11123;19205
354;13495;19126
355;11146;19213
356;14666;19135
357;11063;19135
358;12621;19213
359;12025;19205
360;9952;19213
361;12626;19155
362;12007;19136
363;12762;19155
364;12036;19213
365;11620;19205
366;12072;19135
367;13037;19127
368;12872;19205
369;12576;19155
370;12893;19127
371;14058;19126
372;12818;19127
373;11517;19205
374;9512;19205
375;12789;19127
376;11638;19213
377;12545;19213
378;10515;19136
379;9578;19205
380;13487;19126
381;11065;19127
382;11492;19155
383;9157;19155
384;12169;19205
385;9673;19213
386;13956;19213
387;9894;19155
388;11985;19213
389;14567;19164
390;13148;19135
391;14419;19205
392;12099;19136
393;14903;19136
394;13196;19127
395;13706;19135
396;11686;19164
397;12258;19213
398;14710;19213
399;12579;19155
400;13087;19213
401;14443;19127
402;12404;19135
403;10165;19213
404;10507;19155
405;12204;19136
406;12248;19213
407;15610;19213
408;14274;19213
409;10705;19205
410;11601;19205
411;13114;19136
412;11740;19205
413;11747;19135
414;13711;19135
415;13282;19213
416;10721;19126
417;11854;19164
418;11657;19213
419;12455;19136
420;11589;19126
421;11918;19213
422;10404;19205
423;12603;19205
424;11796;19213
425;13974;19135
426;11962;19213
427;12312;19213
428;11161;19136
429;12807;19164
430;13658;19136
431;12726;19164
432;11451;19127
433;11566;19205
434;14353;19205
435;12793;19135
436;11399;19126
437;12324;19136
438;12469;19213
439;12767;19135
440;13183;19213
441;13552;19155
442;12235;19213
443;11416;19164
444;12453;19155
445;15161;19155
446;11452;19127
447;12626;19126
448;12777;19213
449;12632;19213
450;11458;19135
451;12582;19213
452;11086;19205
453;12298;19213
454;10486;19135
455;12662;19127
456;14416;19205
457;11517;19205
458;11694;19213
459;13307;19126
460;13886;19205
461;11876;19205
462;13470;19135
463;11483;19213
464;13381;19213
465;11130;19205
466;11104;19127
467;13228;19205
468;11937;19205
469;15154;19135
470;13290;19213
471;12126;19205
472;11405;19164
473;13484;19136
474;11902;19213
475;11609;19127
476;12245;19135
477;13178;19213
478;15273;19135
479;14318;19127
480;10806;19126
481;11150;19127
482;11767;19205
483;11751;19205
484;11797;19136
485;10506;19126
486;11552;19155
487;13875;19213
488;13027;19135
489;13704;19213
490;14630;19205
491;11826;19213
492;10740;19136
493;13061;19135
494;9768;19135
495;12380;19135
496;10428;19155
497;13826;19213
498;11406;19136
499;13089;19136
500;13387;19205
501;14419;19205
502;10613;19135
503;13699;19213
504;15333;19135
505;13466;19213
506;13579;19135
507;11661;19126
508;14111;19205
509;12384;19127
510;14404;19205
511;13868;19164
512;12335;19205
513;11650;19205
514;13192;19213
515;9747;19136
516;10988;19127
517;12703;19213
518;10574;19213
519;15399;19135
520;12732;19135
521;13979;19205
522;13484;19136
523;14183;19205
524;14751;19213
525;11917;19213
526;13810;19127
527;11825;19155
528;13017;19205
529;12053;19126
530;12168;19126
531;12435;19205
532;13448;19135
533;15731;19155
534;10435;19126
535;16176;19127
536;13322;19205
537;12981;19205
538;12016;19213
539;10770;19205
540;12827;19126
541;13107;19117
542;12639;19205
543;10725;19213
544;12238;19136
545;11491;19076
546;14361;19127
547;11974;19205
548;16110;19205
549;11844;19136
550;10664;19205
551;13525;19205
552;12206;19213
553;11528;19205
554;11068;19135
555;13346;19213
556;15015;19213
557;10551;19213
558;13034;19127
559;11203;19205
560;11159;19213
561;12275;19213
562;10514;19205
563;13355;19136
564;12818;19135
565;13722;19213
566;13653;19213
567;13104;19135
568;11578;19213
569;13940;19136
570;11894;19126
571;12148;19213
572;11579;19135
573;10630;19126
574;11958;19205
575;13687;19127
576;12700;19135
577;12634;19205
578;11117;19213
579;11623;19164
580;13736;19135
581;10011;19135
582;12802;19213
583;11449;19205
584;12895;19135
585;11679;19155
586;11568;19155
587;13206;19213
588;16752;19205
589;12902;19213
590;12930;19135
591;12458;19126
592;13821;19213
593;13361;19213
594;13038;19127
595;15131;19213
596;12819;19213
597;12143;19164
598;13888;19135
599;12722;19155
600;13112;19205
601;10535;19135
602;14808;19205
603;13496;19126
604;10523;19136
605;13795;19213
606;12381;19213
607;10344;19205
608;15368;19155
609;13784;19213
610;15059;19205
611;13901;19213
612;12028;19127
613;14955;19205
614;13159;19126
615;13904;19205
616;10020;19205
617;13704;19205
618;12557;19205
619;12917;19127
620;10611;19213
621;13696;19136
622;12751;19213
623;13345;19135
624;12663;19126
625;12144;19136
626;12506;19205
627;13214;19164
628;14929;19126
629;13769;19135
630;13294;19126
631;11434;19213
632;11954;19213
633;12655;19126
634;14977;19213
635;11478;19135
636;8743;19213
637;13418;19126
638;14171;19213
639;14329;19205
640;12555;19136
641;13904;19213
642;13829;19155
643;14900;19127
644;12514;19136
645;11231;19213
646;14998;19164
647;13280;19213
648;12274;19127
649;11537;19135
650;12207;19164
651;10599;19205
652;14947;19205
653;8832;19135
654;11635;19213
655;12710;19205
656;10468;19126
657;12573;19135
658;13331;19126
659;12008;19135
660;13096;19135
661;14977;19213
662;12870;19155
663;12685;19205
664;12100;19155
665;13708;19164
666;13682;19135
667;9971;19213
668;9813;19205
669;11818;19205
670;11604;19205
671;12920;19135
672;12592;19205
673;11402;19213
674;10737;19205
675;12609;19136
676;13420;19135
677;14262;19213
678;12086;19213
679;13610;19205
680;13171;19126
681;12776;19205
682;13198;19205
683;13081;19205
684;13877;19155
685;12122;19164
686;9383;19135
687;13728;19205
688;10497;19135
689;11136;19136
690;9836;19205
691;12532;19126
692;14511;19155
693;12157;19205
694;13748;19126
695;11986;19205
696;13918;19213
697;13806;19213
698;11613;19213
699;12971;19135
700;14456;19135
701;12376;19213
702;13777;19127
703;12119;19213
704;13778;19135
705;9372;19135
706;13798;19126
707;13012;19135
708;9950;19205
709;13026;19155
710;11613;19155
711;15034;19213
712;14004;19213
713;11322;19135
714;13617;19213
715;11669;19213
716;13024;19127
717;13738;19136
718;12216;19213
719;15085;19205
720;10517;19213
721;14875;19136
722;13264;19135
723;12797;19205
724;10162;19205
725;13439;19213
726;9786;19205
727;12124;19136
728;11051;19213
729;12608;19136
730;10425;19155
731;10584;19135
732;10682;19205
733;10520;19155
734;14093;19155
735;12627;19205
736;11139;19213
737;9879;19213
738;14534;19213
739;12666;19213
740;13717;19135
741;12345;19213
742;13437;19213
743;11303;19136
744;12926;19205
745;11778;19135
746;14988;19205
747;11039;19205
748;13383;19135
749;13951;19205
750;12647;19127
751;12265;19205
752;11769;19135
753;11457;19127
754;11365;19136
755;12005;19213
756;10169;19135
757;12110;19164
758;11259;19127
759;13741;19205
760;14490;19155
761;13161;19136
762;11968;19127
763;12342;19136
764;13915;19127
765;11647;19127
766;11957;19205
767;14192;19213
768;12793;19155
769;14793;19135
770;12392;19213
771;12138;19127
772;11806;19127
773;11527;19155
774;11797;19205
775;11365;19205
776;12329;19136
777;13845;19135
778;13124;19205
779;11848;19126
780;13148;19205
781;15655;19135
