run_id;iteration;points
6;34;15363
6;35;15388
6;36;15407
6;37;15438
6;38;15464
6;39;15478
6;40;15497
6;41;15502
6;42;15544
6;43;15585
7;1;11529
7;2;11553
7;3;11573
7;4;12089
7;5;12579
7;6;12630
7;7;12667
7;8;12709
7;9;13126
7;10;13582
7;11;14050
7;12;14155
7;13;14507
7;14;14784
7;15;14824
7;16;14875
7;17;14892
7;18;14916
7;19;14937
7;20;14974
7;21;15000
7;22;15019
7;23;15032
7;24;15144
7;25;15186
7;26;15228
7;27;15262
7;28;15291
7;29;15328
7;30;15345
7;31;15371
7;32;15382
7;33;15403
7;34;15411
7;35;15424
7;36;15429
7;37;15445
7;38;15464
7;39;15473
7;40;15490
7;41;15522
7;42;15566
7;43;15585
8;1;11795
8;2;11854
8;3;12207
8;4;12212
8;5;12237
8;6;12247
8;7;12712
8;8;12778
8;9;12826
8;10;13280
8;11;13372
8;12;13845
8;13;13885
8;14;13899
8;15;14250
8;16;14502
8;17;14529
8;18;14565
8;19;14651
8;20;14683
8;21;15047
8;22;15065
8;23;15090
8;24;15111
8;25;15116
8;26;15134
8;27;15144
8;28;15203
8;29;15266
8;30;15275
8;31;15317
8;32;15336
8;33;15384
8;34;15403
8;35;15442
8;36;15474
8;37;15484
8;38;15521
8;39;15536
8;40;15554
8;41;15567
8;42;15585
9;1;11065
9;2;11160
9;3;11687
9;4;11717
9;5;12157
9;6;12189
9;7;12606
9;8;12698
9;9;12724
9;10;13268
9;11;13521
9;12;13545
9;13;13573
9;14;13599
9;15;13627
9;16;13993
9;17;14067
9;18;14096
9;19;14115
9;20;14509
9;21;14514
9;22;14517
9;23;14568
9;24;14610
9;25;14618
9;26;14660
9;27;15056
9;28;15061
9;29;15120
9;30;15139
9;31;15173
9;32;15203
9;33;15227
9;34;15275
9;35;15277
9;36;15305
9;37;15317
9;38;15322
9;39;15329
9;40;15355
9;41;15369
9;42;15395
9;43;15413
9;44;15424
9;45;15445
9;46;15448
9;47;15464
9;48;15474
9;49;15491
9;50;15518
9;51;15530
9;52;15549
10;1;12367
10;2;12375
10;3;12786
10;4;12845
10;5;12876
10;6;12932
10;7;12939
10;8;12975
10;9;13017
10;10;13056
10;11;13101
10;12;13359
10;13;13365
10;14;13710
10;15;13752
10;16;13766
10;17;14165
10;18;14260
10;19;14671
10;20;14703
10;21;14745
10;22;14777
10;23;14813
10;24;15166
10;25;15185
10;26;15233
10;27;15274
10;28;15275
10;29;15300
10;30;15310
10;31;15332
10;32;15333
10;33;15363
10;34;15373
10;35;15410
10;36;15427
10;37;15443
10;38;15460
10;39;15476
10;40;15509
10;41;15525
10;42;15546
10;43;15562
11;1;9444
11;2;9465
11;3;9945
11;4;9977
11;5;10281
11;6;10382
11;7;10874
11;8;11219
11;9;11245
11;10;11287
11;11;11666
11;12;11706
11;13;12038
11;14;12511
11;15;12553
11;16;12579
11;17;12873
11;18;12924
11;19;13375
11;20;13736
11;21;13989
11;22;14064
11;23;14106
11;24;14140
11;25;14182
11;26;14517
11;27;14591
11;28;14666
11;29;14677
11;30;14690
11;31;14707
11;32;14733
11;33;14774
11;34;14779
11;35;14781
11;36;14786
11;37;14790
11;38;14981
11;39;14995
11;40;15007
11;41;15069
11;42;15090
11;43;15104
11;44;15163
11;45;15165
11;46;15171
11;47;15192
11;48;15201
11;49;15246
11;50;15269
11;51;15332
11;52;15345
11;53;15409
11;54;15416
11;55;15466
11;56;15480
11;57;15493
11;58;15501
11;59;15506
11;60;15525
11;61;15527
11;62;15544
11;63;15585
12;1;10121
12;2;10135
12;3;10719
12;4;10871
12;5;11194
12;6;11422
12;7;11488
12;8;11675
12;9;11731
12;10;12183
12;11;12675
12;12;13098
12;13;13491
12;14;13843
12;15;13918
12;16;14271
12;17;14294
12;18;14630
12;19;14672
12;20;14711
12;21;14744
12;22;14763
12;23;14814
12;24;14863
12;25;14876
12;26;14906
12;27;14923
12;28;15297
12;29;15323
12;30;15354
12;31;15365
12;32;15368
12;33;15380
12;34;15394
12;35;15402
12;36;15409
12;37;15430
12;38;15461
12;39;15477
12;40;15510
12;41;15521
12;42;15540
12;43;15564
12;44;15585
13;1;9447
13;2;9856
13;3;9872
13;4;9894
13;5;10364
13;6;10459
13;7;10802
13;8;10876
13;9;10939
13;10;11356
13;11;11883
13;12;11896
13;13;11941
13;14;12116
13;15;12179
13;16;12605
13;17;12697
13;18;12718
13;19;13037
13;20;13056
13;21;13202
13;22;13474
13;23;13487
13;24;13852
13;25;13938
13;26;14039
13;27;14347
13;28;14372
13;29;14403
13;30;14451
13;31;14478
13;32;14895
13;33;14916
13;34;14957
13;35;15031
13;36;15126
13;37;15152
13;38;15169
13;39;15184
13;40;15186
13;41;15211
13;42;15262
13;43;15321
13;44;15342
13;45;15369
13;46;15395
13;47;15432
13;48;15433
13;49;15456
13;50;15480
13;51;15498
13;52;15512
13;53;15525
13;54;15526
13;55;15544
14;1;10638
14;2;10667
14;3;11012
14;4;11371
14;5;11856
14;6;11883
14;7;12141
14;8;12146
14;9;12165
14;10;12692
14;11;12718
14;12;13001
14;13;13022
14;14;13042
14;15;13421
14;16;13867
14;17;13933
14;18;13970
14;19;14157
14;20;14574
14;21;14593
14;22;14604
14;23;14623
14;24;14668
14;25;15055
14;26;15071
14;27;15082
14;28;15141
14;29;15176
14;30;15226
14;31;15245
14;32;15248
14;33;15253
14;34;15285
14;35;15294
14;36;15312
14;37;15313
14;38;15339
14;39;15360
14;40;15362
14;41;15380
14;42;15406
14;43;15436
14;44;15441
14;45;15514
14;46;15521
14;47;15547
14;48;15566
14;49;15585
15;1;11449
15;2;11859
15;3;12243
15;4;12308
15;5;12334
15;6;12352
15;7;12444
15;8;12811
15;9;13238
15;10;13309
15;11;13619
15;12;13927
15;13;13941
15;14;13962
15;15;13970
15;16;14071
15;17;14563
15;18;14697
15;19;14742
15;20;14784
15;21;15061
15;22;15108
15;23;15121
15;24;15163
15;25;15182
15;26;15238
15;27;15255
15;28;15262
15;29;15295
15;30;15300
15;31;15324
15;32;15342
15;33;15365
15;34;15378
15;35;15397
15;36;15429
15;37;15452
15;38;15478
15;39;15497
15;40;15500
15;41;15521
15;42;15562
16;1;11890
16;2;11965
16;3;12383
16;4;12800
16;5;12835
16;6;13252
16;7;13270
16;8;13735
16;9;14160
16;10;14513
16;11;14518
16;12;14917
16;13;14931
16;14;14962
16;15;14999
16;16;15009
16;17;15028
16;18;15060
16;19;15078
16;20;15081
16;21;15173
16;22;15191
16;23;15228
16;24;15244
16;25;15253
16;26;15266
16;27;15272
16;28;15298
16;29;15311
16;30;15330
16;31;15338
16;32;15344
16;33;15346
16;34;15405
16;35;15424
16;36;15443
16;37;15469
16;38;15493
16;39;15526
16;40;15531
16;41;15554
16;42;15567
16;43;15585
17;1;10037
17;2;10529
17;3;10592
17;4;10623
17;5;10956
17;6;10984
17;7;11070
17;8;11122
17;9;11560
17;10;11932
17;11;11983
17;12;12392
17;13;12443
17;14;12544
17;15;12821
17;16;12840
17;17;13170
17;18;13595
17;19;13907
17;20;13925
17;21;14018
17;22;14110
17;23;14122
17;24;14517
17;25;14573
17;26;14594
17;27;14657
17;28;14683
17;29;14718
17;30;14737
17;31;14739
17;32;14752
17;33;15176
17;34;15179
17;35;15182
17;36;15201
17;37;15276
17;38;15302
17;39;15306
17;40;15348
17;41;15390
17;42;15441
17;43;15472
17;44;15488
17;45;15501
17;46;15503
17;47;15504
17;48;15507
17;49;15530
17;50;15543
17;51;15562
18;1;12404
18;2;12418
18;3;12437
18;4;12538
18;5;12900
18;6;13343
18;7;13362
18;8;13365
18;9;13389
18;10;13863
18;11;14333
18;12;14373
18;13;14403
18;14;14448
18;15;14480
18;16;14497
18;17;14522
18;18;14979
18;19;15344
18;20;15367
18;21;15377
18;22;15382
18;23;15386
18;24;15403
18;25;15429
18;26;15445
18;27;15447
18;28;15471
18;29;15487
18;30;15508
18;31;15521
18;32;15526
18;33;15544
18;34;15585
19;1;10684
19;2;10708
19;3;11207
19;4;11224
19;5;11602
19;6;11927
19;7;12289
19;8;12693
19;9;12720
19;10;12747
19;11;12782
19;12;12845
19;13;13358
19;14;13374
19;15;13411
19;16;13598
19;17;13624
19;18;13998
19;19;14027
19;20;14042
19;21;14068
19;22;14089
19;23;14446
19;24;14471
19;25;14882
19;26;14901
19;27;14902
19;28;14915
19;29;15216
19;30;15261
19;31;15264
19;32;15282
19;33;15296
19;34;15331
19;35;15373
19;36;15399
19;37;15426
19;38;15431
19;39;15449
19;40;15454
19;41;15510
19;42;15534
19;43;15552
19;44;15585
20;1;12496
20;2;12559
20;3;12564
20;4;12589
20;5;12615
20;6;12978
20;7;13023
20;8;13070
20;9;13469
20;10;13491
20;11;13817
20;12;14253
20;13;14302
20;14;14681
20;15;14697
20;16;14710
20;17;14738
20;18;14743
20;19;14746
20;20;14793
20;21;14799
20;22;14830
20;23;15191
20;24;15200
20;25;15211
20;26;15228
20;27;15323
20;28;15342
20;29;15401
20;30;15403
20;31;15423
20;32;15428
20;33;15452
20;34;15484
20;35;15519
20;36;15521
20;37;15534
20;38;15566
20;39;15585
21;1;11235
21;2;11700
21;3;11801
21;4;12205
21;5;12685
21;6;12759
21;7;12822
21;8;13255
21;9;13259
21;10;13676
21;11;13709
21;12;13772
21;13;14103
21;14;14468
21;15;14484
21;16;14748
21;17;14840
21;18;14869
21;19;14895
21;20;14955
21;21;14968
21;22;15000
21;23;15075
21;24;15106
21;25;15157
21;26;15183
21;27;15202
21;28;15215
21;29;15232
21;30;15248
21;31;15255
21;32;15281
21;33;15302
21;34;15349
21;35;15380
21;36;15397
21;37;15402
21;38;15441
21;39;15451
21;40;15468
21;41;15483
21;42;15488
21;43;15509
21;44;15526
21;45;15544
22;1;11518
22;2;11995
22;3;12011
22;4;12038
22;5;12458
22;6;12475
22;7;12495
22;8;12848
22;9;12940
22;10;12982
22;11;13340
22;12;13387
22;13;13406
22;14;13747
22;15;13772
22;16;13789
22;17;14142
22;18;14162
22;19;14176
22;20;14530
22;21;14555
22;22;14614
22;23;15066
22;24;15077
22;25;15119
22;26;15138
22;27;15233
22;28;15239
22;29;15258
22;30;15263
22;31;15282
22;32;15303
22;33;15345
22;34;15348
22;35;15373
22;36;15415
22;37;15432
22;38;15450
22;39;15477
22;40;15479
22;41;15481
22;42;15499
22;43;15544
22;44;15561
23;1;10771
23;2;10802
23;3;10807
23;4;11090
23;5;11116
23;6;11135
23;7;11526
23;8;11536
23;9;11848
23;10;11887
23;11;11900
23;12;12240
23;13;12259
23;14;12261
23;15;12278
23;16;12708
23;17;12733
23;18;12780
23;19;13179
23;20;13201
23;21;13582
23;22;14025
23;23;14044
23;24;14062
23;25;14157
23;26;14191
23;27;14243
23;28;14768
23;29;14796
23;30;14843
23;31;14958
23;32;14990
23;33;15061
23;34;15169
23;35;15211
23;36;15228
23;37;15249
23;38;15258
23;39;15353
23;40;15372
23;41;15398
23;42;15403
23;43;15411
23;44;15432
23;45;15450
23;46;15454
23;47;15471
23;48;15508
23;49;15522
23;50;15539
23;51;15552
23;52;15566
23;53;15585
24;1;8948
24;2;9365
24;3;9845
24;4;10261
24;5;10320
24;6;10698
24;7;10750
24;8;11095
24;9;11137
24;10;11629
24;11;11703
24;12;11708
24;13;12196
24;14;12226
24;15;12727
24;16;12777
24;17;13189
24;18;13628
24;19;13987
24;20;14008
24;21;14495
24;22;14521
24;23;14547
24;24;14634
24;25;14665
24;26;14669
24;27;14688
24;28;15088
24;29;15128
24;30;15170
24;31;15201
24;32;15215
24;33;15226
24;34;15246
24;35;15271
24;36;15288
24;37;15314
24;38;15333
24;39;15359
24;40;15364
24;41;15382
24;42;15392
24;43;15478
24;44;15491
24;45;15496
24;46;15510
24;47;15529
24;48;15540
24;49;15553
24;50;15562
25;1;11231
25;2;11293
25;3;11665
25;4;11929
25;5;11971
25;6;12427
25;7;12912
25;8;13265
25;9;13643
25;10;13667
25;11;13692
25;12;13771
25;13;13822
25;14;13848
25;15;13873
25;16;13923
25;17;13939
25;18;14294
25;19;14341
25;20;14416
25;21;14429
25;22;14460
25;23;14791
25;24;14807
25;25;15162
25;26;15188
25;27;15234
25;28;15246
25;29;15269
25;30;15298
25;31;15324
25;32;15354
25;33;15358
25;34;15404
25;35;15421
25;36;15423
25;37;15451
25;38;15467
25;39;15514
25;40;15544
25;41;15561
26;1;11779
26;2;11792
26;3;11834
26;4;12347
26;5;12394
26;6;12399
26;7;12825
26;8;12846
26;9;12847
26;10;12939
26;11;12989
26;12;13015
26;13;13041
26;14;13434
26;15;13520
26;16;13579
26;17;13937
26;18;14229
26;19;14315
26;20;14339
26;21;14415
26;22;14454
26;23;14462
26;24;14793
26;25;14852
26;26;14883
26;27;15220
26;28;15234
26;29;15276
26;30;15306
26;31;15326
26;32;15343
26;33;15373
26;34;15395
26;35;15425
26;36;15446
26;37;15472
26;38;15475
26;39;15484
26;40;15489
26;41;15506
26;42;15524
26;43;15540
26;44;15553
26;45;15562
27;1;10975
27;2;11000
27;3;11152
27;4;11679
27;5;11730
27;6;11749
27;7;11776
27;8;11802
27;9;12225
27;10;12242
27;11;12259
27;12;12683
27;13;12758
27;14;12853
27;15;13206
27;16;13256
27;17;13668
27;18;13764
27;19;14212
27;20;14217
27;21;14236
27;22;14337
27;23;14551
27;24;14583
27;25;14610
27;26;14722
27;27;14727
27;28;14735
27;29;14753
27;30;14806
27;31;14816
27;32;14819
27;33;14845
27;34;14853
27;35;14900
27;36;14947
27;37;14965
27;38;15244
27;39;15288
27;40;15351
27;41;15354
27;42;15357
27;43;15370
27;44;15389
27;45;15394
27;46;15421
27;47;15472
27;48;15490
27;49;15504
27;50;15521
27;51;15552
27;52;15585
28;1;10158
28;2;10454
28;3;10836
28;4;10876
28;5;11238
28;6;11617
28;7;11659
28;8;12149
28;9;12214
28;10;12265
28;11;12377
28;12;12417
28;13;12961
28;14;13286
28;15;13337
28;16;13757
28;17;13810
28;18;13818
28;19;13844
28;20;13861
28;21;14134
28;22;14150
28;23;14576
28;24;14902
28;25;14988
28;26;15035
28;27;15127
28;28;15145
28;29;15184
28;30;15187
28;31;15188
28;32;15235
28;33;15280
28;34;15331
28;35;15348
28;36;15378
28;37;15385
28;38;15430
28;39;15448
28;40;15475
28;41;15492
28;42;15510
28;43;15523
28;44;15534
28;45;15585
29;1;11342
29;2;11389
29;3;11675
29;4;11693
29;5;11718
29;6;11770
29;7;11815
29;8;12289
29;9;12326
29;10;12421
29;11;12800
29;12;12859
29;13;13173
29;14;13593
29;15;13611
29;16;13615
29;17;13707
29;18;13752
29;19;14159
29;20;14189
29;21;14521
29;22;14563
29;23;14986
29;24;14988
29;25;15047
29;26;15086
29;27;15149
29;28;15153
29;29;15158
29;30;15163
29;31;15205
29;32;15220
29;33;15249
29;34;15274
29;35;15287
29;36;15313
29;37;15329
29;38;15338
29;39;15375
29;40;15392
29;41;15405
29;42;15431
29;43;15436
29;44;15441
29;45;15446
29;46;15459
29;47;15510
29;48;15529
29;49;15538
29;50;15540
29;51;15553
29;52;15562
30;1;9709
30;2;9804
30;3;10225
30;4;10629
30;5;10632
30;6;10996
30;7;11021
30;8;11487
30;9;11866
30;10;11913
30;11;12005
30;12;12486
30;13;12517
30;14;12805
30;15;13296
30;16;13329
30;17;13658
30;18;13946
30;19;13972
30;20;13990
30;21;14042
30;22;14084
30;23;14435
30;24;14813
30;25;14826
30;26;14858
30;27;14932
30;28;14956
30;29;14961
30;30;15062
30;31;15115
30;32;15117
30;33;15120
30;34;15139
30;35;15144
30;36;15170
30;37;15180
30;38;15209
30;39;15226
30;40;15228
30;41;15233
30;42;15234
30;43;15237
30;44;15299
30;45;15315
30;46;15316
30;47;15330
30;48;15356
30;49;15395
30;50;15398
30;51;15445
30;52;15458
30;53;15476
30;54;15490
30;55;15516
30;56;15542
30;57;15561
30;58;15562
31;1;10449
31;2;10465
31;3;10890
31;4;10916
31;5;10951
31;6;11001
31;7;11499
31;8;11916
31;9;12332
31;10;12736
31;11;12798
31;12;12830
31;13;13318
31;14;13735
31;15;13759
31;16;14115
31;17;14157
31;18;14171
31;19;14189
31;20;14216
31;21;14223
31;22;14622
31;23;14662
31;24;14722
31;25;14781
31;26;15145
31;27;15162
31;28;15164
31;29;15185
31;30;15200
31;31;15247
31;32;15258
31;33;15282
31;34;15333
31;35;15354
31;36;15362
31;37;15384
31;38;15387
31;39;15421
31;40;15490
31;41;15493
31;42;15549
31;43;15566
31;44;15585
32;1;11392
32;2;11484
32;3;11927
32;4;12352
32;5;12371
32;6;12771
32;7;12872
32;8;13193
32;9;13492
32;10;13826
32;11;13844
32;12;14369
32;13;14461
32;14;14508
32;15;14550
32;16;14572
32;17;15016
32;18;15017
32;19;15078
32;20;15113
32;21;15155
32;22;15188
32;23;15201
32;24;15222
32;25;15259
32;26;15276
32;27;15289
32;28;15295
32;29;15310
32;30;15396
32;31;15404
32;32;15423
32;33;15440
32;34;15447
32;35;15452
32;36;15455
32;37;15458
32;38;15464
32;39;15481
32;40;15485
32;41;15504
32;42;15521
32;43;15562
33;1;10947
33;2;11195
33;3;11290
33;4;11311
33;5;11708
33;6;11736
33;7;11795
33;8;12233
33;9;12249
33;10;12724
33;11;12771
33;12;12816
33;13;13247
33;14;13612
33;15;13629
33;16;14000
33;17;14017
33;18;14030
33;19;14505
33;20;14532
33;21;14565
33;22;14752
33;23;15119
33;24;15135
33;25;15153
33;26;15228
33;27;15265
33;28;15278
33;29;15291
33;30;15312
33;31;15373
33;32;15390
33;33;15409
33;34;15440
33;35;15447
33;36;15450
33;37;15468
33;38;15473
33;39;15515
33;40;15529
33;41;15545
33;42;15549
33;43;15566
33;44;15585
34;1;11295
34;2;11763
34;3;12255
34;4;12314
34;5;12330
34;6;12774
34;7;12808
34;8;12825
34;9;13186
34;10;13202
34;11;13509
34;12;13696
34;13;13755
34;14;13774
34;15;13784
34;16;13874
34;17;13921
34;18;14253
34;19;14463
34;20;14814
34;21;14840
34;22;14873
34;23;14937
34;24;14997
34;25;15028
34;26;15057
34;27;15058
34;28;15103
34;29;15132
34;30;15210
34;31;15228
34;32;15262
34;33;15264
34;34;15280
34;35;15281
34;36;15323
34;37;15356
34;38;15362
34;39;15387
34;40;15414
34;41;15456
34;42;15477
34;43;15481
34;44;15514
34;45;15522
34;46;15549
34;47;15562
35;1;10735
35;2;10765
35;3;11240
35;4;11670
35;5;12100
35;6;12125
35;7;12220
35;8;12294
35;9;12673
35;10;13009
35;11;13452
35;12;13564
35;13;13581
35;14;13612
35;15;13679
35;16;14074
35;17;14169
35;18;14543
35;19;14883
35;20;14925
35;21;14980
35;22;15030
35;23;15131
35;24;15173
35;25;15205
35;26;15252
35;27;15254
35;28;15259
35;29;15286
35;30;15353
35;31;15370
35;32;15385
35;33;15401
35;34;15452
35;35;15467
35;36;15512
35;37;15529
35;38;15534
35;39;15552
35;40;15585
36;1;9252
36;2;9283
36;3;9320
36;4;9346
36;5;9372
36;6;9388
36;7;9414
36;8;9761
36;9;10158
36;10;10253
36;11;10260
36;12;10334
36;13;10643
36;14;10649
36;15;11088
36;16;11109
36;17;11112
36;18;11503
36;19;11534
36;20;11972
36;21;12249
36;22;12644
36;23;12686
36;24;12719
36;25;13160
36;26;13178
36;27;13241
36;28;13272
36;29;13335
36;30;13635
36;31;13660
36;32;13847
36;33;14248
36;34;14323
36;35;14348
36;36;14359
36;37;14681
36;38;14686
36;39;14728
36;40;14744
36;41;14771
36;42;14784
36;43;14799
36;44;15171
36;45;15192
36;46;15229
36;47;15292
36;48;15309
36;49;15340
36;50;15391
36;51;15453
36;52;15491
36;53;15508
36;54;15519
36;55;15524
36;56;15585
37;1;9031
37;2;9464
37;3;9516
37;4;9941
37;5;10316
37;6;10791
37;7;11146
37;8;11173
37;9;11590
37;10;11685
37;11;12160
37;12;12210
37;13;12229
37;14;12245
37;15;12686
37;16;12725
37;17;12740
37;18;13217
37;19;13236
37;20;13606
37;21;14063
37;22;14105
37;23;14137
37;24;14138
37;25;14149
37;26;14522
37;27;14555
37;28;14946
37;29;14997
37;30;15003
37;31;15010
37;32;15029
37;33;15056
37;34;15101
37;35;15128
37;36;15133
37;37;15142
37;38;15148
37;39;15214
37;40;15256
37;41;15290
37;42;15307
37;43;15320
37;44;15328
37;45;15336
37;46;15378
37;47;15403
37;48;15417
37;49;15436
37;50;15477
37;51;15484
37;52;15492
37;53;15519
37;54;15538
37;55;15540
37;56;15566
37;57;15585
38;1;10577
38;2;10590
38;3;10617
38;4;11092
38;5;11429
38;6;11454
38;7;11832
38;8;12311
38;9;12342
38;10;12435
38;11;12788
38;12;12874
38;13;13252
38;14;13289
38;15;13319
38;16;13353
38;17;13715
38;18;13732
38;19;13761
38;20;13779
38;21;14235
38;22;14283
38;23;14307
38;24;14312
38;25;14566
38;26;14591
38;27;14638
38;28;14649
38;29;14669
38;30;14674
38;31;14685
38;32;14709
38;33;15179
38;34;15216
38;35;15226
38;36;15231
38;37;15252
38;38;15299
38;39;15345
38;40;15346
38;41;15375
38;42;15377
38;43;15422
38;44;15438
38;45;15470
38;46;15488
38;47;15491
38;48;15507
38;49;15566
38;50;15585
39;1;11350
39;2;11379
39;3;11778
39;4;11803
39;5;11840
39;6;12155
39;7;12575
39;8;12949
39;9;13044
39;10;13557
39;11;13658
39;12;14062
39;13;14416
39;14;14738
39;15;14794
39;16;14798
39;17;14849
39;18;14875
39;19;15032
39;20;15118
39;21;15131
39;22;15148
39;23;15169
39;24;15214
39;25;15253
39;26;15280
39;27;15285
39;28;15290
39;29;15295
39;30;15313
39;31;15354
39;32;15390
39;33;15420
39;34;15438
39;35;15480
39;36;15485
39;37;15503
39;38;15530
39;39;15554
39;40;15564
39;41;15568
39;42;15585
40;1;12164
40;2;12353
40;3;12379
40;4;12748
40;5;12807
40;6;12902
40;7;12988
40;8;13535
40;9;13919
40;10;14012
40;11;14030
40;12;14072
40;13;14090
40;14;14152
40;15;14223
40;16;14258
40;17;14267
40;18;14617
40;19;14625
40;20;14637
40;21;15155
40;22;15183
40;23;15233
40;24;15238
40;25;15246
40;26;15264
40;27;15273
40;28;15302
40;29;15312
40;30;15361
40;31;15366
40;32;15376
40;33;15395
40;34;15414
40;35;15424
40;36;15474
40;37;15504
40;38;15508
40;39;15545
40;40;15562
41;1;10512
41;2;11037
41;3;11505
41;4;11867
41;5;12212
41;6;12682
41;7;12757
41;8;13110
41;9;13129
41;10;13281
41;11;13698
41;12;13742
41;13;14142
41;14;14168
41;15;14235
41;16;14673
41;17;14703
41;18;14951
41;19;14974
41;20;15037
41;21;15103
41;22;15111
41;23;15162
41;24;15180
41;25;15185
41;26;15201
41;27;15222
41;28;15288
41;29;15293
41;30;15300
41;31;15345
41;32;15372
41;33;15419
41;34;15440
41;35;15446
41;36;15471
41;37;15497
41;38;15502
41;39;15521
41;40;15526
41;41;15544
41;42;15566
41;43;15585
42;1;11810
42;2;12227
42;3;12283
42;4;12330
42;5;12914
42;6;13299
42;7;13317
42;8;13418
42;9;13841
42;10;14186
42;11;14205
42;12;14648
42;13;14653
42;14;14683
42;15;14689
42;16;15010
42;17;15060
42;18;15100
42;19;15101
42;20;15139
42;21;15181
42;22;15210
42;23;15262
42;24;15296
42;25;15359
42;26;15373
42;27;15388
42;28;15414
42;29;15473
42;30;15497
42;31;15530
42;32;15535
42;33;15553
42;34;15566
42;35;15585
43;1;11138
43;2;11177
43;3;11497
43;4;11583
43;5;11644
43;6;11662
43;7;11724
43;8;12199
43;9;12230
43;10;12322
43;11;12349
43;12;12797
43;13;12813
43;14;13223
43;15;13241
43;16;13655
43;17;14121
43;18;14172
43;19;14217
43;20;14534
43;21;14546
43;22;14602
43;23;14608
43;24;14633
43;25;14653
43;26;14663
43;27;14682
43;28;15079
43;29;15096
43;30;15101
43;31;15105
43;32;15120
43;33;15126
43;34;15163
43;35;15182
43;36;15277
43;37;15284
43;38;15296
43;39;15355
43;40;15360
43;41;15365
43;42;15368
43;43;15375
43;44;15408
43;45;15437
43;46;15441
43;47;15457
43;48;15463
43;49;15500
43;50;15527
43;51;15530
43;52;15549
44;1;11583
44;2;11931
44;3;12387
44;4;12446
44;5;12502
44;6;12800
