variant;run;score;time_ms;iterations;states
firstChoice;1;23331;18912.142;62.0;0
firstChoice;2;23364;18415.252;77.0;0
firstChoice;3;23342;21681.707;79.0;0
firstChoice;4;23356;43410.734;87.0;0
firstChoice;5;23321;19015.672;71.0;0
firstChoice;6;23342;23263.093;54.0;0
firstChoice;7;23376;19393.282;82.0;0
firstChoice;8;23355;24018.628;82.0;0
firstChoice;9;23350;28347.981;82.0;0
firstChoice;10;23376;19649.730;75.0;0
