variant;run;score;time_ms;avg_iterations;states
10000_RestartsFast;1;23365;315810.561;32.5013;335013
10000_RestartsFast;2;23382;325619.314;32.5353;335353
10000_RestartsFast;3;23362;322799.573;32.5238;335238
10000_RestartsFast;4;23382;321736.873;32.5378;335378
10000_RestartsFast;5;23362;313549.764;32.5782;335782
