variant;run;score;time_ms;avg_iterations;states
100000_RestartsFast;1;17228;63845.280;13.64604;1464604
100000_RestartsFast;2;17188;61744.531;13.64296;1464296
100000_RestartsFast;3;17193;72431.242;13.63778;1463778
100000_RestartsFast;4;17185;61974.644;13.62665;1462665
100000_RestartsFast;5;17191;61750.665;13.63716;1463716
100000_RestartsFast;6;17182;62431.727;13.65387;1465387
100000_RestartsFast;7;17166;62341.030;13.64499;1464499
100000_RestartsFast;8;17177;62197.498;13.62829;1462829
